date,minute,label,high,low,average,volume,notional,numberOfTrades,marketHigh,marketLow,marketAverage,marketVolume,marketNotional,marketNumberOfTrades,open,close,marketOpen,marketClose,changeOverTime,marketChangeOverTime,likes,retweets,neutral,negative,positive,composite
2021-01-26,15:52,3:52 PM,884.3,882.985,883.814,1394,1232036.165,25,884.4,882.88,883.7,49491,43735206.57,294,884.295,883.07,884.285,883.21,-0.005769774,-0.007680733,1,0,1,0,0,0
2021-01-26,15:54,3:54 PM,883.76,882.8,883.176,3364,2971002.405,51,883.85,882.745,883.15,49705,43896978.23,317,883.09,883.74,883.015,883.785,-0.00648748,-0.008298336,1,0,0.833666667,0,0.166333333,0.3395
2021-01-26,15:55,3:55 PM,884.06,882.74,883.788,2658,2349109.29,41,884.17,882.45,883.574,57689,50972496.58,393,883.9,883.175,883.79,883.46,-0.005799022,-0.00782222,4,0,0.9545,0,0.0455,0.08895
2021-01-26,15:56,3:56 PM,884.06,883.34,883.871,2084,1841987.79,49,884.19,883.3,883.812,31343,27701329.23,204,883.59,883.69,883.59,883.675,-0.005705653,-0.007554967,2.5,0,0.9205,0,0.0795,0.31245
2021-01-26,15:58,3:58 PM,884.01,883,883.381,5579,4928381.185,105,884.01,883,883.445,67584,59706741.52,305,883.39,883.66,883.432,883.665,-0.006256869,-0.007967076,1,3,0.797,0.116,0.088,-0.1779
2021-01-26,15:59,3:59 PM,884.11,883.01,883.639,9566,8452895.33,124,884.14,883,883.616,115316,101895036.7,700,883.71,883.03,883.66,883.46,-0.005966637,-0.007775058,38,15,0.926666667,0,0.073333333,0.1589
2021-01-27,9:31,9:31 AM,872.96,867.81,869.716,2984,2595234.095,105,873.01,867.81,869.681,59072,51373774.93,355,870.98,868.93,871.091,868.76,-0.001693085,-0.001052152,0,0,1,0,0,0
2021-01-27,9:32,9:32 AM,870,865.73,867.998,2689,2334047.49,88,870.114,865.56,867.842,48100,41743185.63,313,868.8,865.73,868.57,865.66,-0.003665098,-0.003164495,0,0,1,0,0,0
2021-01-27,9:33,9:33 AM,873.6,865.69,871.347,3868,3370369.375,83,873.6,865.69,870.825,65900,57387367.55,329,865.73,872.27,866.114,871.75,0.000179065,0.000261889,6,0,1,0,0,0
2021-01-27,9:34,9:34 AM,873.42,871.02,871.937,1734,1511938.16,49,873.5,871,872.192,45223,39443126.33,280,871.785,871.33,872.3,871.64,0.000856299,0.001832076,10.5,4.75,0.931,0.017,0.052,0.193175
2021-01-27,9:36,9:36 AM,871.715,870.27,871.151,887,772710.945,26,872.48,870.15,871.284,27282,23770386.34,195,870.93,871.715,872.15,871.002,-4.59E-05,0.000789114,1.5,1,0.837,0.0765,0.086,-0.0157
2021-01-27,9:38,9:38 AM,875.48,871.75,873.462,2637,2303320.465,61,875.61,871.5,873.923,65472,57217507.87,320,874.615,873.05,874.351,873.495,0.002606776,0.003820367,1.5,1,0.925,0,0.075,0.26335
2021-01-27,9:39,9:39 AM,875.02,873.58,874.593,2222,1943345.33,56,875.22,873.38,874.65,49666,43440352.82,313,874.21,874.66,873.88,874.9,0.003904999,0.004655426,1.5,1,0.94925,0,0.05075,0.168775
2021-01-27,9:40,9:40 AM,875.07,871.93,873.522,1637,1429955.405,36,875.18,871.82,873.244,35967,31407964.59,231,875.07,872.53,874.84,872.558,0.002675647,0.003040442,0,0,1,0,0,0
2021-01-27,9:43,9:43 AM,870.36,867.97,869.319,1380,1199660.215,26,870.65,867.78,869.187,43799,38069538.46,266,869.99,870.08,868.881,869.55,-0.002148783,-0.001619578,1,0,0.667,0,0.333,0.7574
2021-01-27,9:44,9:44 AM,870.25,868.11,869.082,1998,1736425.64,38,870.65,867.7,869.158,34137,29670442.23,223,870.25,868.11,869.96,868.87,-0.002420824,-0.001652889,5,0,1,0,0,0
2021-01-27,9:45,9:45 AM,871.71,867.76,869.213,3022,2626761.145,47,872.5,867.51,869.313,44758,38908689.9,243,868.6,870.98,868.46,871.065,-0.002270455,-0.00147485,1,0,0.794,0,0.206,0.41355
2021-01-27,9:46,9:46 AM,873.94,871.6,873.018,1369,1195161.905,28,874.23,871.005,873.001,47045,41070338.96,306,872.38,873.94,871.005,873.95,0.002097129,0.002761324,0,0,1,0,0,0
2021-01-27,9:48,9:48 AM,874.57,872.02,873.132,1588,1386533.27,29,874.8,871.86,873.309,32083,28018370.72,213,872.02,872.375,872.02,872.37,0.002227984,0.003115104,0,0,0.826,0,0.174,0.2263
2021-01-27,9:49,9:49 AM,872.71,868.5,870.806,2967,2583682.69,58,872.947,868.3,870.091,67245,58509280.96,325,872.21,868.58,872.2,869.194,-0.000441924,-0.00058121,0,0,1,0,0,0
2021-01-27,9:50,9:50 AM,868.83,866.61,867.504,1221,1059222.675,23,868.96,866.11,867.346,62791,54461542.51,305,868.685,866.85,868.919,866.76,-0.004232137,-0.003734219,0,0,0.954,0,0.046,0.3724
2021-01-27,9:51,9:51 AM,869.44,866.65,868.57,1689,1467014.43,34,869.52,866.424,868.096,47844,41533202.84,289,867.6,868.2,866.884,867.21,-0.003008525,-0.002872741,1,1,1,0,0,0
2021-01-27,9:52,9:52 AM,868.58,866.06,867.296,1169,1013869.135,37,868.66,865.92,866.891,51118,44313723.94,322,867.855,867.14,868,867.02,-0.004470891,-0.004256849,2,0,0.928,0,0.072,0.3612
2021-01-27,9:55,9:55 AM,872.65,870.4,871.156,2361,2056799.9,49,873.13,869.56,871.332,45413,39569809.6,287,870.9,870.8,869.56,870.81,-4.02E-05,0.000844248,3.5,1,0.8105,0.107,0.083,-0.08895
2021-01-27,9:57,9:57 AM,874.74,870.94,873.317,2037,1778946.23,42,874.93,870.708,873.351,40623,35478160.33,206,872.19,874.45,872.45,874.496,0.002440337,0.003163347,0,0,1,0,0,0
2021-01-27,9:58,9:58 AM,875.37,873.78,874.847,1750,1530982.65,33,875.49,873.61,874.825,74157,64874404.86,308,874.12,875.23,874.586,875.19,0.004196554,0.004856438,256,26,1,0,0,0
2021-01-27,10:00,10:00 AM,879.1,876.6,878.227,2839,2493286.25,63,879.5,876.4,877.908,61615,54092311.07,353,876.6,879.1,876.8,878.623,0.0080763,0.008397686,11,5,1,0,0,0
2021-01-27,10:01,10:01 AM,880.27,877.97,879.269,2342,2059247.315,39,880.2,877.5,879.179,52343,46018873.06,296,878.96,880.19,878.96,880.19,0.009272364,0.009857603,0,0,1,0,0,0
2021-01-27,10:02,10:02 AM,880.17,879.07,879.663,1554,1366996.625,33,880.34,878.7,879.727,37554,33037266.17,237,880.17,879.69,879.77,879.43,0.009724618,0.010487057,1.5,0,0.8305,0,0.1695,0.31245
2021-01-27,10:03,10:03 AM,880,877.33,878.672,6336,5567267.115,90,880.19,877,879.086,59417,52232648.78,340,879.97,877.41,879.66,877.05,0.008587095,0.00975078,3,1,0.864,0,0.136,0.6249
2021-01-27,10:05,10:05 AM,879.05,877.32,878.251,955,838729.97,21,879.41,876.58,878.121,30891,27126050,182,878.77,877.32,878.71,877.287,0.008103849,0.008642345,0,0,0.93,0.07,0,-0.2997
2021-01-27,10:07,10:07 AM,880,877.17,878.924,2235,1964396.08,55,880,876.8,878.934,45314,39828025.71,216,879.81,877.3,879.8,877.12,0.008876354,0.009576187,1,1,1,0,0,0
2021-01-27,10:08,10:08 AM,877.55,875.63,876.639,1755,1538502.07,43,877.51,875.56,876.492,27509,24111408.13,148,877,877.45,877.04,877.34,0.006253508,0.006771216,0,0,1,0,0,0
2021-01-27,10:09,10:09 AM,877.99,876.5,877.215,1995,1750044.86,40,878.27,876.32,877.049,26483,23226900.93,163,877.82,876.62,877.57,876.32,0.006914672,0.007411006,3,0,1,0,0,0
2021-01-27,10:14,10:14 AM,876.905,875.32,876.433,833,730068.38,31,877.04,875.3,876.171,17501,15333876.04,116,876.72,875.32,876.832,875.32,0.00601705,0.006402503,0.5,0,0.604,0,0.396,0.29295
2021-01-27,10:21,10:21 AM,885.38,883.23,884.724,800,707779.505,22,885.72,883,884.531,55937,49478002.42,318,883.62,883.33,883.6,883.19,0.015533907,0.016005109,0.5,0,0.376,0,0.624,0.86715
2021-01-27,10:22,10:22 AM,885.01,883.59,884.603,264,233535.205,10,885.07,883.38,884.277,36658,32415825.09,215,883.685,884.63,883.38,884.72,0.015395017,0.015713355,0,0,0.711,0.069666667,0.219333333,0.152633333
2021-01-27,10:24,10:24 AM,885.52,883.77,884.907,1321,1168961.61,25,885.7,883.855,884.934,38049,33670844.26,212,885.43,885.08,885.435,885.016,0.015743964,0.01646801,0,0,1,0,0,0
2021-01-27,10:26,10:26 AM,885.37,884.73,885.237,3918,3468359.11,36,885.5,884.526,885.155,42791,37876683.47,262,885.165,884.73,885.14,885.023,0.016122756,0.016721859,11,0.5,0.98,0,0.02,0.08895
2021-01-27,10:28,10:28 AM,886.55,885.135,885.54,3632,3216282.885,39,886.9,885.03,885.622,49090,43475180.82,339,885.395,886.47,885.39,886.704,0.016470556,0.017258272,1.5,1,0.89,0,0.11,0.401
2021-01-27,10:29,10:29 AM,888.66,886.71,887.719,1778,1578365.225,22,888.71,886.625,887.817,73671,65406389.25,394,886.71,888.01,886.64,888.23,0.01897173,0.019779531,1,2,0.771,0.182,0.047,-0.7783
2021-01-27,10:30,10:30 AM,888.565,886.77,887.245,1340,1188908.09,38,888.88,886.58,887.766,34102,30274595.01,169,887.54,888.15,887.73,888.05,0.018427647,0.01972095,19,2.5,0.878,0,0.122,0.33525
2021-01-27,10:31,10:31 AM,888.74,886.08,887.324,1575,1397535.36,37,888.888,886.08,887.522,35666,31654376.2,202,888.68,886.7,888.06,886.58,0.018518327,0.019440683,1,0,0.947,0,0.053,0.2263
2021-01-27,10:32,10:32 AM,886.535,883.64,884.794,2377,2103154.445,55,886.67,883.404,884.873,41993,37158492.56,225,886.52,884.21,886.67,884.241,0.015614257,0.016397943,8,5,1,0,0,0
2021-01-27,10:34,10:34 AM,884.99,883.18,883.832,1301,1149866.075,31,885.03,882.21,883.437,30412,26867096.39,140,884.99,883.31,885.03,883.59,0.014510021,0.0147485,0,0,1,0,0,0
2021-01-27,10:36,10:36 AM,883.24,881.23,882.738,1718,1516543.815,38,883.363,881.14,882.564,42642,37634304.37,168,881.845,883.07,881.63,882.86,0.013254269,0.01374574,0,0,1,0,0,0
2021-01-27,10:37,10:37 AM,883.49,882.29,882.907,612,540339.17,13,883.59,881.73,882.859,21065,18597422.48,122,882.96,882.29,882.635,882.375,0.013448256,0.014084588,0,0,1,0,0,0
2021-01-27,10:40,10:40 AM,887.1,885.04,886.368,1623,1438575.915,33,887.2,884.607,886.096,38755,34340673.31,194,885.325,885.04,885.24,884.8,0.017420979,0.017802726,6,0,0.787,0,0.213,0.5859
2021-01-27,10:43,10:43 AM,886.465,884.9,885.895,1919,1700032.54,58,886.97,884.7,885.792,29609,26227402.68,144,886.17,885.11,886.28,884.939,0.016878044,0.017453541,2,0,0.7645,0.133,0.1025,-0.09875
2021-01-27,10:44,10:44 AM,886.66,884.34,885.828,1321,1170178.96,39,886.68,884.169,885.931,49587,43930649.19,148,884.34,886.49,884.71,886.08,0.016801138,0.017613201,6,2,1,0,0,0
2021-01-27,10:45,10:45 AM,886.77,884.78,885.682,559,495096.04,19,886.77,884.57,885.685,26843,23774445.21,108,886.29,884.98,886.099,885.1,0.016633551,0.017330636,0,0,1,0,0,0
2021-01-27,10:47,10:47 AM,885.45,884.18,884.72,903,798902.5,30,885.45,884.029,884.596,11883,10511656.38,66,884.245,884.67,884.46,884.65,0.015529316,0.016079771,0,0,1,0,0,0
2021-01-27,10:51,10:51 AM,886.5,885.29,885.96,1035,916968.32,26,886.51,885.201,885.981,35506,31457654.87,152,885.48,886.47,885.73,886.219,0.016952654,0.017670633,0,0,0.857,0.143,0,-0.4588
2021-01-27,10:52,10:52 AM,886.52,885.83,886.203,1924,1705053.94,29,886.6,885.82,886.153,21608,19147990.44,104,886.52,886.305,886.45,886.32,0.017231583,0.017868198,0,0,0.818,0.056,0.126,0.3612
2021-01-27,10:53,10:53 AM,888.815,886.01,887.885,1041,924288.32,30,888.9,886,887.863,51674,45879455.24,307,886.185,888.73,886,888.82,0.019162273,0.019832368,1,0,0.579,0,0.421,0.9432
2021-01-27,10:56,10:56 AM,891.2,889.405,889.878,1814,1614239.525,40,891.19,889.25,889.823,39887,35492388.77,144,891.2,889.89,890.935,889.53,0.021449946,0.022083697,0,0,0.841,0,0.159,0.5267
2021-01-27,10:57,10:57 AM,890.58,888.98,889.901,2349,2090378.535,46,890.48,888.9,889.768,36818,32759470.4,191,889.89,889.27,889.89,889.52,0.021476347,0.022020522,1.666666667,0.333333333,0.719333333,0.061666667,0.219,0.5102
2021-01-27,10:59,10:59 AM,890.66,888.58,889.842,1376,1224422.295,37,890.823,888.557,889.743,38683,34417930.69,167,890.21,889.14,890.24,889.59,0.021408623,0.021991806,0.5,0.5,0.49,0.125,0.385,0.62255
2021-01-27,11:00,11:00 AM,890,888.61,889.461,1842,1638387.25,42,890.06,888.8,889.386,26852,23881804.58,100,889.48,889.26,889.16,889.396,0.020971291,0.021581742,10,2,1,0,0,0
2021-01-27,11:03,11:03 AM,890.855,888.41,889.936,2397,2133175.93,44,890.96,888.25,890.194,55788,49662158.69,212,890.09,888.41,889.98,888.47,0.021516522,0.022509841,2,1,0.655,0.0265,0.3185,0.7112
2021-01-27,11:04,11:04 AM,890.56,888.43,890.039,3300,2937128.605,44,890.56,888.84,889.882,48972,43579287.94,177,888.43,889.93,888.89,890.44,0.021634751,0.022151466,0,0,1,0,0,0
2021-01-27,11:05,11:05 AM,890.29,887.84,889.364,1082,962292.21,26,890.48,887.641,888.982,36813,32726094.81,180,890.29,887.84,890.291,887.751,0.020859949,0.021117693,2,2,0.919,0,0.081,0.4588
2021-01-27,11:06,11:06 AM,888.83,887.85,888.357,793,704466.975,31,888.78,887.992,888.297,15472,13743731.03,75,888.11,888.57,888.104,888.4,0.01970406,0.020330876,0,1,1,0,0,0
2021-01-27,11:07,11:07 AM,888.75,887.56,888.393,684,607661.06,19,889,887.41,888.329,12471,11078347.91,75,888.74,888.29,888.67,888.026,0.019745383,0.020367633,1,0,1,0,0,0
2021-01-27,11:10,11:10 AM,889.36,888.15,889.178,619,550401.005,15,889.5,887.924,888.981,18033,16031004.32,102,888.82,888.41,888.57,888.38,0.020646448,0.021116544,1.5,0,0.8465,0.092,0.0615,-0.05925
2021-01-27,11:11,11:11 AM,888.765,888.21,888.608,144,127959.54,12,888.815,888.01,888.427,9926,8818525.323,58,888.76,888.21,888.381,888.44,0.019992172,0.020480199,5,0,1,0,0,0
2021-01-27,11:13,11:13 AM,890.22,889.22,889.79,537,477817.39,10,890.28,888.925,889.857,65181,58001791.64,274,889.22,890.18,888.925,889.68,0.021348935,0.02212275,2,0,1,0,0,0
2021-01-27,11:14,11:14 AM,889.89,889.53,889.708,59,52492.765,11,890.09,889.206,889.679,8981,7990209.785,64,889.75,889.575,889.87,889.31,0.021254811,0.021918293,9,4,1,0,0,0
2021-01-27,11:19,11:19 AM,887.65,884.11,885.738,1356,1201061.27,29,887.63,884.021,885.597,45993,40731270,213,887.09,885.63,887.07,885.89,0.016697831,0.017229556,0,0,1,0,0,0
2021-01-27,11:21,11:21 AM,885.56,884.88,885.149,432,382384.56,17,885.76,884.68,885.179,16820,14888705.36,91,885.56,885.13,885.36,885.24,0.016021745,0.016749426,0,0,1,0,0,0
2021-01-27,11:23,11:23 AM,886.75,884.93,885.841,745,659951.31,24,886.625,885,885.823,22404,19845991.3,132,886.25,885.59,886.01,885.58,0.01681606,0.017489148,0,0,1,0,0,0
2021-01-27,11:27,11:27 AM,888.565,887.215,888.168,659,585302.785,16,888.7,887.04,888.03,24923,22132364.84,130,888.18,888.05,887.98,887.98,0.019487116,0.02002419,0,0,1,0,0,0
2021-01-27,11:28,11:28 AM,887.95,886.3,887.029,652,578343.045,29,888.01,886.3,887.019,12537,11120558.16,71,887.85,886.68,887.625,886.68,0.01817971,0.018862918,1,2,1,0,0,0
2021-01-27,11:33,11:33 AM,884.08,883.16,883.662,2756,2435373.005,59,884.28,883.09,883.7,30253,26734587.54,183,883.8,883.51,883.984,883.575,0.014314886,0.015050592,7.5,2,0.8595,0.1405,0,-0.2997
2021-01-27,11:35,11:35 AM,884.84,882.65,883.789,1799,1589935.77,42,884.931,882.48,883.896,23634,20890001.28,120,882.65,884.33,882.87,884.578,0.014460664,0.015275725,0.5,0.5,1,0,0,0
2021-01-27,11:38,11:38 AM,885.08,883.78,884.428,949,839322.005,29,884.99,883.79,884.401,8630,7632382.362,58,885.08,883.78,884.75,883.79,0.015194142,0.015855786,0,0,0.736,0.207,0.057,-0.6705
2021-01-27,11:39,11:39 AM,884.83,883.7,884.468,949,839359.8,32,884.855,883.8,884.173,12988,11483633.68,62,883.72,883.9,883.977,883.91,0.015240056,0.015593897,1,0,0.764,0,0.236,0.7506
2021-01-27,11:41,11:41 AM,884.38,883.48,883.857,349,308466.205,17,884.39,883.39,883.834,9852,8707531.064,61,883.85,883.66,884.075,883.74,0.014538718,0.015204509,3,0,1,0,0,0
2021-01-27,11:45,11:45 AM,883.67,882.86,883.296,414,365684.61,11,883.67,882.626,883.048,15587,13764074.14,85,883.13,883.67,883.256,883.475,0.013894772,0.01430168,0.333333333,0,0.800666667,0.043333333,0.156,0.571733333
2021-01-27,11:46,11:46 AM,883.99,883.125,883.515,440,388746.63,15,884,883.02,883.483,10386,9175852.119,61,883.13,883.15,883.23,883.5,0.014146152,0.014801337,8,0,1,0,0,0
2021-01-27,11:48,11:48 AM,880.84,879.85,880.501,952,838237.47,21,881.13,879.66,880.365,74480,65569579.45,324,880.79,880.84,881.02,880.66,0.01068652,0.011219887,0.5,0.25,0.92375,0.01775,0.0585,0.19095
2021-01-27,11:50,11:50 AM,880.47,879.34,879.8,547,481250.415,13,880.68,878.78,879.685,33774,29710476.27,161,879.71,880.26,879.46,879.74,0.009881874,0.010438814,1.785714286,0.285714286,0.986071429,0,0.013928571,0.031457143
2021-01-27,11:51,11:51 AM,880.52,880,880.228,558,491167.45,11,880.8,879.72,880.273,15740,13855490.4,90,880.28,880.2,879.837,880.494,0.010373156,0.011114212,2.571428571,1.142857143,0.995857143,0,0.004142857,0.011028571
2021-01-27,11:52,11:52 AM,880.63,879.69,880.084,950,836080.24,18,880.63,879.54,880.255,15191,13371955.16,70,880.55,880.11,880.61,880.06,0.010207865,0.011093537,1,0.5,0.957,0,0.043,0.2202
2021-01-27,11:54,11:54 AM,880.29,879.12,879.681,446,392337.755,27,880.5,879.168,879.823,20613,18135786.03,87,879.695,879.53,879.687,879.61,0.00974528,0.010597326,0,0,0.87,0,0.13,0.2732
2021-01-27,11:57,11:57 AM,878.75,877.84,878.265,256,224835.865,11,878.88,877.251,878.189,19689,17290656.42,103,878.15,877.84,877.77,877.251,0.008119919,0.008720453,0,0,0.8935,0,0.1065,0.29295
2021-01-27,11:59,11:59 AM,876.83,875.6,876.37,364,318998.61,26,876.85,875.5,876.133,31246,27375637.46,141,875.945,875.85,875.66,876,0.005944735,0.006358855,19,1.5,0.946,0,0.054,0.08895
2021-01-27,12:00,12:00 PM,876.41,874.74,875.086,411,359660.51,20,876.41,874.5,875.194,52275,45750771.22,253,875.59,874.74,876,874.695,0.004470891,0.005280285,0,0,0.571,0,0.429,0.8885
2021-01-27,12:01,12:01 PM,875.17,873.715,874.14,270,236017.71,16,875.381,873.698,874.54,37516,32809255.23,158,874.77,874.64,874.72,874.957,0.003385021,0.004529076,1,0,1,0,0,0
2021-01-27,12:02,12:02 PM,876.37,874.875,875.669,393,344137.905,15,876.64,874.93,875.861,29350,25706516.41,136,874.875,875.59,874.93,876.075,0.00514009,0.006046426,0,0,0.802,0.105,0.094,-0.128
2021-01-27,12:03,12:03 PM,876.72,875.98,876.474,970,850180.18,37,876.98,875.835,876.469,29383,25753287.29,152,876.67,876.15,876.35,876.084,0.006064112,0.006744797,0,0,0.785,0,0.215,0.8625
2021-01-27,12:04,12:04 PM,876.2,875.55,875.935,861,754179.825,31,876.5,875.501,875.952,11800,10336234.56,86,875.955,875.67,876,875.67,0.005445419,0.006150952,0,0,0.906666667,0.028333333,0.065,0.233433333
2021-01-27,12:05,12:05 PM,877.75,875.55,876.81,1195,1047788.31,33,877.8,875.5,876.863,36390,31909049.02,175,875.68,877.33,875.81,877.38,0.006449791,0.00719736,4,0,0.876,0,0.124,0.6705
2021-01-27,12:06,12:06 PM,878.86,877.23,878.006,1750,1536510.51,38,879.1,877.02,878.165,44110,38735843.69,241,877.6,878.82,877.5,878.902,0.007822624,0.008692885,0,0,1,0,0,0
2021-01-27,12:07,12:07 PM,878.65,877.69,877.986,1193,1047437.375,41,878.93,877.625,878.179,25192,22123099.13,154,878.65,878.17,878.68,878.18,0.007799667,0.008708966,0,0,0.8935,0.057,0.0495,-0.05295
2021-01-27,12:09,12:09 PM,877.89,877.06,877.522,599,525635.71,15,878,876.845,877.388,22470,19714915.32,95,877.66,877.51,876.92,877.655,0.007267063,0.007800394,47.5,8,0.8595,0,0.1405,0.66455
2021-01-27,12:10,12:10 PM,879.08,877.41,878.443,1535,1348410.595,32,879.29,877.37,878.375,28187,24758762.18,128,877.79,878.61,877.668,878.54,0.008324237,0.008934099,26,1,0.944,0.056,0,-0.3804
2021-01-27,12:11,12:11 PM,878.9,878,878.418,1119,982950.05,33,879.106,877.94,878.435,17336,15228556.57,100,878.64,878.58,878.6,878.565,0.00829554,0.009003017,4,0,0.9325,0.0325,0.035,0.0286
2021-01-27,12:14,12:14 PM,879.99,879.02,879.431,1806,1588251.595,54,880,878.75,879.511,21790,19164547.04,128,879.4,879.44,879.285,879.44,0.009458316,0.010238951,0,2,0.938,0,0.062,0.2023
2021-01-27,12:16,12:16 PM,881.37,880.38,881.034,959,844911.245,31,881.665,880,880.875,34552,30435985.97,151,880.42,880.46,880.3,880.38,0.011298326,0.011805692,22,3.5,0.7925,0,0.2075,0.62425
2021-01-27,12:18,12:18 PM,879.99,879.44,879.821,496,436391.12,24,880.149,879.36,879.759,14833,13049463.9,82,879.615,879.97,879.43,879.865,0.009905979,0.010523813,0.333333333,0,1,0,0,0
2021-01-27,12:19,12:19 PM,880.1,879.145,879.847,933,820897.18,29,880.212,879,879.625,15958,14037051.46,73,880.03,880.07,880,880.095,0.009935823,0.010369896,0,0,0.82,0,0.18,0.6705
2021-01-27,12:23,12:23 PM,880.2,879.405,879.908,437,384519.67,29,880.2,879.41,879.791,11935,10500305.88,51,880.135,879.7,880.13,879.57,0.010005843,0.010560569,1,0,1,0,0,0
2021-01-27,12:24,12:24 PM,880.11,879.41,879.777,624,548980.595,25,880.15,879.26,879.756,12165,10702235.22,68,879.49,879.91,879.52,880.02,0.009855474,0.010520367,0,0,0.908,0,0.092,0.20095
2021-01-27,12:25,12:25 PM,880.17,878.44,879.635,953,838292.575,23,880.205,878.19,879.059,20054,17628649.36,86,880.17,878.48,880.01,878.19,0.009692478,0.009719767,0,0,0.69,0,0.31,0.4019
2021-01-27,12:28,12:28 PM,877.49,876.755,877.036,350,306962.46,31,877.673,876.75,877.181,6338,5559571.234,38,877.17,877.49,877.075,877.402,0.006709206,0.007562627,0.333333333,0.333333333,0.967333333,0.018666667,0.013666667,-0.034233333
2021-01-27,12:29,12:29 PM,878,876.71,876.906,4419,3875049.105,30,878.03,876.63,877.165,20142,17667852.51,76,877.195,877.24,877.19,877.45,0.006559985,0.007544248,1,0,1,0,0,0
2021-01-27,12:31,12:31 PM,878.17,877.345,877.809,434,380969.135,24,878.37,877.3,877.866,9743,8553046.775,61,877.71,877.66,877.875,877.32,0.007596497,0.008349443,1,0,0.822666667,0.043,0.134333333,0.406866667
2021-01-27,12:32,12:32 PM,878.2,876.69,877.694,1765,1549129.28,31,878.425,876.65,877.511,17463,15323978.16,109,877.465,877.87,877.585,877.89,0.007464494,0.007941677,1,0,0.807,0,0.193,0.7717
2021-01-27,12:33,12:33 PM,878.845,877.94,878.256,392,344276.415,22,878.974,877.85,878.323,13279,11663247.7,72,878.48,878.71,878.26,878.974,0.008109588,0.00887437,1,1,0.939,0,0.061,0.1779
2021-01-27,12:35,12:35 PM,878.51,875.86,877.37,776,680839.065,36,878.76,875.865,876.819,16898,14816494.36,92,878.41,875.86,878.34,875.99,0.007092589,0.00714682,1,2,1,0,0,0
2021-01-27,12:36,12:36 PM,876.68,875.9,876.349,91,79747.76,22,876.88,875.73,876.436,10893,9547016.549,56,875.9,876.19,875.9,876.46,0.00592063,0.006706892,2.5,1,0.849,0,0.151,0.6213
2021-01-27,12:37,12:37 PM,877.67,876.2,877.185,83,72806.37,16,877.69,876.364,876.973,8187,7179781.102,42,876.2,877.6,876.364,877.69,0.006880236,0.00732371,0,1,1,0,0,0
2021-01-27,12:40,12:40 PM,879.6,878.29,878.91,976,857816.145,34,879.68,878.39,878.909,16252,14284020.94,93,878.55,879.6,878.69,879.595,0.008860284,0.009547471,1,1,0.639,0,0.361,0.6997
2021-01-27,12:41,12:41 PM,880.045,878.62,879.217,1325,1164963.125,53,880.15,878.5,879.527,23757,20894913.71,121,879.355,879.08,879.37,879.08,0.009212676,0.010257329,0,0,0.889,0,0.111,0.4588
2021-01-27,12:42,12:42 PM,879.44,878.66,879.013,620,544987.755,30,879.5,878.66,879.072,11744,10323827.3,68,879.1,878.69,879.095,878.978,0.008978513,0.009734699,2,0,1,0,0,0
2021-01-27,12:43,12:43 PM,879.87,878.64,879.489,689,605967.91,31,879.88,878.73,879.426,10332,9086234.405,57,878.64,879.38,878.73,879.63,0.009524892,0.010141317,0,0,1,0,0,0
2021-01-27,12:46,12:46 PM,879.68,878.75,879.178,1363,1198319.54,40,879.69,878.67,879.254,64121,56378660.24,87,879.245,879.45,879,879.555,0.009167909,0.009943751,31.5,0.5,0.6615,0,0.3385,0.4869
2021-01-27,12:48,12:48 PM,881.595,880.31,881.096,1637,1442354.415,58,881.72,880.135,881.043,35006,30841779.61,134,880.31,881.59,880.315,881.47,0.011369493,0.011998663,0,0,0.885,0.115,0,-0.296
2021-01-27,12:49,12:49 PM,882.23,881.165,881.738,1057,931997.21,35,882.42,881,881.696,21865,19278281.83,120,881.57,881.235,881.569,881.1,0.012106415,0.012748723,0,0,0.786,0.141,0.073,-0.4596
2021-01-27,12:50,12:50 PM,881.87,880.66,881.173,2114,1862800.815,50,882,880.591,881.191,22910,20188088.98,106,881.08,881.18,881.361,881.11,0.011457878,0.012168661,1,1,0.818,0.182,0,-0.8316
2021-01-27,12:51,12:51 PM,881.17,880.39,880.675,611,538092.59,27,881.154,880.23,880.728,10424,9180713.135,50,881.04,880.63,881.08,880.82,0.010886247,0.011636842,26,11,0.934,0,0.066,0.34
2021-01-27,12:54,12:54 PM,882.07,880.895,881.625,780,687667.405,30,882,880.83,881.576,13522,11920669.66,88,881.67,881.55,881.34,882,0.011976708,0.012610887,3,1,0.86,0.14,0,-0.5994
2021-01-27,12:55,12:55 PM,883.5,882.1,883.142,893,788645.45,26,883.575,881.87,882.993,20007,17666050.19,107,882.21,883.155,882.02,883.28,0.013718002,0.014238505,15.5,14.5,0.962,0,0.038,0.11315
2021-01-27,12:56,12:56 PM,884.78,883.02,883.546,7188,6350930.285,44,884.95,882.945,883.847,51336,45373163,249,883.07,883.62,883.155,883.44,0.014181735,0.015219441,0.5,0,0.833,0.037,0.13,0.33385
2021-01-27,12:57,12:57 PM,883.86,883.14,883.39,2228,1968192.72,47,883.96,882.75,883.245,18835,16635920.59,80,883.86,883.75,883.857,883.77,0.01400267,0.014527962,0,0,1,0,0,0
2021-01-27,12:58,12:58 PM,883.665,882.35,883.139,2049,1809552.7,41,883.64,882.2,882.983,26168,23105888.71,94,883.665,882.37,883.64,882.37,0.013714559,0.014227019,1,0,1,0,0,0
