Date,Open,High,Low,Close,Volume,Likes,Retweets,Positive,Neutral,Negative,Composite
2019-12-11,70.375999,71.438004,70.218002,70.540001,34489000,63.30434783,9.297658863,0.087405797,0.882319955,0.030274247,0.17357592
2019-12-12,70.984001,72.547997,70.646004,71.935997,38819500,11.89915966,1.657863145,0.084781513,0.876447779,0.038779112,0.145997479
2019-12-13,72.209999,73.042,70.928001,71.678001,32854500,10.40221914,1.86407767,0.078023578,0.890821082,0.031162275,0.150791956
2019-12-16,72.510002,76.722,72.5,76.300003,90871000,10.45210728,1.980842912,0.079510856,0.885180077,0.035305236,0.152247637
2019-12-17,75.797997,77.099998,75.18,75.797997,42484000,6.171182266,1.21182266,0.06764532,0.898114532,0.034246305,0.096355665
2019-12-18,76.125999,79.043999,76.115997,78.629997,70605000,8.66552901,1.431171786,0.077379977,0.88180091,0.040824801,0.122487031
2019-12-19,79.463997,81.370003,79.300003,80.807999,90535500,9.455231931,1.988133765,0.08478425,0.88494822,0.030285868,0.172085976
2019-12-20,82.057999,82.599998,80.038002,81.117996,73763500,13.90251256,2.207035176,0.083964824,0.881634171,0.034409045,0.151707035
2019-12-23,82.356003,84.402,82,83.844002,66598000,8.588011418,1.457659372,0.100984776,0.867727878,0.031287345,0.182545956
2019-12-24,83.671997,85.094002,82.538002,85.050003,40273500,13.33656958,1.609492988,0.109370011,0.863222222,0.027408846,0.228707767
2019-12-26,85.582001,86.695999,85.269997,86.188004,53169500,11.44213264,1.686605982,0.08716645,0.884218466,0.028609883,0.186837711
2019-12-27,87,87.061996,85.222,86.075996,49728500,9.540339703,1.647558386,0.078877919,0.893117834,0.028008493,0.164350318
2019-12-30,85.758003,85.800003,81.851997,82.940002,62932000,14.93202884,2.451081359,0.075568486,0.888380021,0.036055613,0.115169722
2019-12-31,81,84.258003,80.416,83.666,51428500,11.3500612,1.443084455,0.095960832,0.872009792,0.032029376,0.214133293
2020-01-02,84.900002,86.139999,84.342003,86.052002,47660500,9.637762238,1.682517483,0.083779021,0.878454545,0.037766434,0.151088252
2020-01-03,88.099998,90.800003,87.384003,88.601997,88892500,13.13176895,2.44133574,0.070380866,0.887059567,0.042563177,0.092872563
2020-01-06,88.094002,90.311996,88,90.307999,50665000,10.1147929,1.778698225,0.072269822,0.893059172,0.034655621,0.110862604
2020-01-07,92.279999,94.325996,90.671997,93.811996,89410500,12.32657495,2.208544533,0.077136133,0.894531499,0.028331644,0.142782766
2020-01-08,94.739998,99.697998,93.646004,98.428001,155721500,9.884046693,1.860700389,0.08074786,0.887242023,0.032012451,0.149108171
2020-01-09,99.419998,99.760002,94.573997,96.267998,142202000,8.424934153,1.819139596,0.075407375,0.88848727,0.036109745,0.116806848
2020-01-10,96.358002,96.987999,94.739998,95.629997,64797500,8.289170507,1.694700461,0.077115207,0.888542627,0.034343318,0.149933641
2020-01-13,98.699997,105.125999,98.400002,104.972,132588000,5.628738147,1.238512035,0.080789205,0.883374179,0.035835157,0.146519475
2020-01-14,108.851997,109.482002,104.980003,107.584,144981000,5.678077203,1.308084487,0.072857975,0.892788055,0.034355426,0.115054261
2020-01-15,105.952003,107.568001,103.358002,103.699997,86844000,7.973977695,1.221189591,0.070689591,0.890531599,0.038789033,0.099063011
2020-01-16,98.75,102.891998,98.433998,102.697998,108683500,10.88742304,2.506596306,0.071165347,0.88596482,0.042869833,0.087952067
2020-01-17,101.522003,103.134003,100.632004,102.099998,68145500,6.89488117,1.154478976,0.065982633,0.891365631,0.042646252,0.065376508
2020-01-21,106.050003,109.716003,105.681999,109.440002,89017500,7.911045943,1.430107527,0.069481916,0.886494624,0.044030303,0.091335582
2020-01-22,114.377998,118.900002,111.82,113.912003,156845000,8.464400257,1.765234124,0.080499679,0.885600385,0.033901219,0.132826363
2020-01-23,112.849998,116.400002,111.120003,114.440002,98255000,8.586675731,1.535010197,0.071806254,0.892161795,0.036027872,0.10363569
2020-01-24,114.125999,114.772003,110.851997,112.963997,71768000,9.075949367,1.37522604,0.070255877,0.889853526,0.039887884,0.096839693
2020-01-27,108.398003,112.888,107.856003,111.603996,68040500,7.4,1.462365591,0.069669892,0.892712903,0.037621505,0.095963656
2020-01-28,113.697998,115.362,111.615997,113.379997,58942500,16.7874097,2.750257998,0.078459236,0.888633643,0.032917441,0.14196677
2020-01-29,115.138,117.959999,113.486,116.197998,89007500,9.92669805,1.62138534,0.081103564,0.885260256,0.03362542,0.144312105
2020-01-30,126.484001,130.175995,123.599998,128.162003,145028500,9.246264527,1.495849474,0.079698949,0.885487548,0.034810183,0.137040011
2020-01-31,128,130.600006,126.503998,130.113998,78596500,8.379310345,1.913372582,0.08035492,0.886211102,0.033433978,0.152805551
2020-02-03,134.738007,157.227997,134.703995,156,236167500,7.015513126,1.133651551,0.079445704,0.879093079,0.041458234,0.122668914
2020-02-04,176.591995,193.798004,166.776001,177.412003,304694000,4.938568714,0.996833439,0.073805256,0.885617796,0.040576314,0.105172166
2020-02-05,164.651993,169.195999,140.822006,146.940002,242119000,5.652903226,1.096774194,0.074643871,0.884726452,0.040635269,0.109548516
2020-02-06,139.983994,159.166,137.399994,149.792007,199404000,3.776492537,0.796641791,0.062034328,0.91400709,0.023959701,0.085040896
2020-02-07,146.110001,153.949997,146,149.613998,85317500,7.825339367,1.333031674,0.082308597,0.884848869,0.032845249,0.157711131
2020-02-10,160,163.998001,150.479996,154.255997,123446000,6.742259414,1.360669456,0.077594979,0.884140586,0.038262762,0.122899916
2020-02-11,153.757996,156.701996,151.600006,154.876007,58487500,9.862281603,1.811921891,0.074562179,0.891394656,0.034034943,0.131975026
2020-02-12,155.574005,157.949997,152.673996,153.457993,60112500,11.34022556,1.663533835,0.082136278,0.87781297,0.040049812,0.135461278
2020-02-13,148.367996,163.600006,147,160.800003,131446500,10.91685226,1.648849295,0.068066815,0.898700074,0.033236823,0.109952561
2020-02-14,157.444,162.593994,157.100006,160.005997,78468500,11.20883534,2.339759036,0.078536546,0.88475743,0.036711647,0.12354747
2020-02-18,168.320007,172,166.472,171.679993,81908500,9.002419843,1.659407139,0.054918935,0.893019359,0.052055051,-0.005219056
2020-02-19,184.699997,188.955994,180.203995,183.483994,127115000,13.053125,2.57625,0.06791,0.88614625,0.045941875,0.0507345
2020-02-20,182.389999,182.399994,171.988007,179.882004,88174500,9.690205011,1.919514047,0.06109795,0.898159453,0.040735763,0.054614199
2020-02-21,181.395996,182.612,176.089996,180.199997,71574000,8.165644172,1.760736196,0.063759509,0.884895092,0.051342945,0.024949387
2020-02-24,167.800003,172.699997,164.440002,166.757996,75961000,7.520661157,1.144628099,0.061922521,0.894285124,0.043789256,0.06824907
2020-02-25,169.800003,171.320007,157.399994,159.981995,86452500,8.294755877,1.494575045,0.073877939,0.879541591,0.046585895,0.087273779
2020-02-26,156.5,162.662003,155.222,155.759995,70427500,7.504459861,1.438057483,0.069116947,0.867957384,0.062923687,0.030208622
2020-02-27,146,147.953995,133.800003,135.800003,121386000,8.151912568,1.207650273,0.07859235,0.882312568,0.039097268,0.121785027
2020-02-28,125.940002,138.104004,122.304001,133.598007,122821000,6.772567409,1.445486518,0.083638921,0.880539273,0.035820633,0.132467995
2020-03-02,142.251999,148.738007,137.334,148.723999,100975000,7.1774942,1.316705336,0.07187703,0.894991879,0.03312065,0.113193619
2020-03-03,161,161.395996,143.222,149.102005,128920000,6.366336634,1.158415842,0.073178218,0.892708471,0.03409901,0.136434543
2020-03-04,152.792007,153.304001,144.945999,149.899994,75245000,6.46277205,0.991981672,0.078592211,0.894160367,0.027235968,0.161953952
2020-03-05,144.753998,149.149994,143.613998,144.908005,54263500,6.509635974,1.087794433,0.08456531,0.883849036,0.031592077,0.180449679
2020-03-06,138,141.399994,136.854004,140.695999,63314500,10.56658879,1.547897196,0.081650701,0.882977804,0.035365654,0.148428271
2020-03-09,121.078003,132.600006,121,121.599998,85368500,8.674593242,1.180225282,0.078578223,0.880359199,0.041051314,0.113645181
2020-03-10,131.886002,133.600006,121.599998,129.065994,77972000,17.76487805,2.051707317,0.077236098,0.893093659,0.029666341,0.133415122
2020-03-11,128.039993,130.716003,122.599998,126.846001,66612500,7.128614158,1.036889332,0.072211366,0.899314058,0.028478564,0.136911466
2020-03-12,116.178001,118.900002,109.25,112.110001,94545500,7.668742217,1.216687422,0.066666252,0.904582814,0.028753425,0.111132005
2020-03-13,119,121.514,100.400002,109.323997,113201500,6.250755287,0.966767372,0.072267372,0.893691843,0.034045317,0.121767976
2020-03-16,93.900002,98.973999,88.433998,89.014,102447500,6.211508554,1.00311042,0.07851633,0.884906687,0.036573872,0.116130327
2020-03-17,88.001999,94.370003,79.199997,86.040001,119973000,7.963430013,1.279949559,0.075123581,0.889886507,0.034991173,0.123867213
2020-03-18,77.800003,80.972,70.101997,72.244003,118931000,12.69334975,1.697044335,0.068530788,0.889869458,0.041609606,0.079026724
2020-03-19,74.940002,90.400002,71.692001,85.528,150977500,9.200945626,1.369976359,0.070410165,0.887540189,0.042049645,0.079556974
2020-03-20,87.639999,95.400002,85.157997,85.505997,141427500,12.93315508,2.002673797,0.070303476,0.893541444,0.036169786,0.102180882
2020-03-23,86.720001,88.400002,82.099998,86.858002,82272500,7.365105008,1.260096931,0.080074313,0.886846527,0.033098546,0.1271958
2020-03-24,95.459999,102.737999,94.800003,101,114476000,7.433238636,1.15625,0.082545455,0.884617898,0.032850852,0.159168324
2020-03-25,109.050003,111.400002,102.222,107.849998,106113500,7.438596491,1.285486443,0.083408293,0.889510367,0.027079745,0.167202233
2020-03-26,109.477997,112,102.449997,105.632004,86903500,10.30387597,1.500775194,0.073694574,0.889550388,0.036751938,0.119716434
2020-03-27,101,105.160004,98.806,102.872002,71887000,5.932935917,0.901639344,0.080605067,0.881564829,0.037830104,0.133134873
2020-03-30,102.052002,103.330002,98.246002,100.426003,59990500,22.07400722,3.564981949,0.073851986,0.890032491,0.036106498,0.125987365
2020-03-31,100.25,108.592003,99.400002,104.800003,88857500,10.14641745,2.65576324,0.073781931,0.895510903,0.030716511,0.133007321
2020-04-01,100.800003,102.790001,95.019997,96.311996,66766000,6.988929889,0.986469865,0.089510455,0.879832718,0.030655597,0.173789053
2020-04-02,96.206001,98.851997,89.279999,90.893997,99292000,13.3968254,2.654195011,0.090548753,0.874014739,0.035430839,0.157798299
2020-04-03,101.900002,103.098,93.678001,96.001999,22562100,5.292464879,0.942528736,0.071922095,0.893989783,0.034086845,0.118213538
2020-04-06,102.239998,104.199997,99.592003,103.248001,14901800,5.493799324,1.133032694,0.083399098,0.891236753,0.025369786,0.155985908
2020-04-07,109,113,106.468002,109.089996,17919800,5.336551724,0.935172414,0.071684138,0.899856552,0.028474483,0.135418483
2020-04-08,110.839996,111.442001,106.666,109.767998,12656000,5.26450116,1.1612529,0.073099768,0.883452436,0.043451276,0.099411949
2020-04-09,112.417999,115.036003,111.421997,114.599998,13650000,15.49145299,2.307692308,0.07961396,0.887491453,0.032896011,0.134737179
2020-04-13,118.031998,130.399994,116.106003,130.190002,22475400,5.413907285,0.937086093,0.077769868,0.894476821,0.02775,0.138928146
2020-04-14,139.794006,148.376007,138.485992,141.977997,30576500,5.914552737,1.137516689,0.076862483,0.894339119,0.028803738,0.156153538
2020-04-15,148.399994,150.626007,142,145.966003,23577000,6.68258427,1.342696629,0.077220506,0.89277809,0.030004213,0.146932584
2020-04-16,143.388,151.889999,141.343994,149.042007,20657900,6.303571429,1.105769231,0.07518544,0.889446429,0.035365385,0.142452747
2020-04-17,154.455994,154.990005,149.531998,150.778,13128200,10.23982558,1.386627907,0.082994186,0.885918605,0.031084302,0.166749273
2020-04-20,146.539993,153.113998,142.442001,149.272003,14746600,16.95626822,1.486880466,0.086892128,0.88278863,0.0303207,0.17479898
2020-04-21,146.024002,150.666,134.757996,137.343994,20209100,6.482219061,1.018492176,0.07914367,0.895187767,0.025674253,0.173829445
2020-04-22,140.796005,146.800003,137.742004,146.421997,14224800,7.107644306,1.226209048,0.077658346,0.893408736,0.028923557,0.155836193
2020-04-23,145.520004,146.800003,140.626007,141.126007,13236700,17.55232558,3.216569767,0.082795058,0.889662791,0.027542151,0.178822529
2020-04-24,142.162003,146.145996,139.636002,145.029999,13237600,8.877291961,1.794076164,0.093425952,0.878280677,0.028294781,0.192949365
2020-04-27,147.522003,159.897995,147,159.75,20681400,8.332889481,1.414114514,0.068509987,0.900198402,0.031296937,0.125012117
2020-04-28,159.128006,161,151.337997,153.824005,15222000,5.477419355,0.96516129,0.064787097,0.901976774,0.033232258,0.10113329
2020-04-29,158.033997,160.639999,156.632004,160.102005,16216000,17.41353383,1.689223058,0.081101921,0.879714286,0.039177945,0.138660735
2020-04-30,171.037994,173.964005,152.699997,156.376007,28471900,6.145085803,1.018720749,0.071825273,0.873891576,0.054289392,0.047648596
2020-05-01,151,154.554001,136.608002,140.264008,32531800,5.48874011,0.91965916,0.075578819,0.871864273,0.052548996,0.073047778
2020-05-04,140.199997,152.399994,139.600006,152.238007,19237100,6.228901734,1.132947977,0.071615029,0.900695954,0.027684393,0.136538497
2020-05-05,157.957993,159.783997,152.436005,153.641998,16991700,4.608360836,0.821782178,0.077105611,0.892348735,0.030551155,0.153477448
2020-05-06,155.300003,157.960007,152.222,156.516006,11123200,5.016375546,0.883187773,0.0744869,0.89678821,0.028715066,0.157467467
2020-05-07,155.442001,159.279999,154.470001,156.007996,11527700,8.535315985,1.550185874,0.07069145,0.893934325,0.035369269,0.134879306
2020-05-08,158.753998,164.800003,157.401993,163.884003,16130100,6.98245614,1.382205514,0.07156015,0.898522556,0.029918546,0.141215414
2020-05-11,158.102005,164.800003,157,162.257996,16519600,6.222095672,1.041571754,0.075149203,0.871863895,0.052981777,0.063035991
2020-05-12,165.399994,168.658005,161.600006,161.882004,15906900,4.731434385,0.817904374,0.066329095,0.884893184,0.048779247,0.043137691
2020-05-13,164.166,165.199997,152.660004,158.192001,19065500,8.288006757,1.414695946,0.075916385,0.877711149,0.046369932,0.096344595
2020-05-14,156,160.671997,152.800003,160.666,13682200,6.410480349,1.246724891,0.072536026,0.890459607,0.036996725,0.115183734
2020-05-15,158.070007,161.009995,157.309998,159.834,10518400,7.437915743,1.429046563,0.071981153,0.896339246,0.031682927,0.133603769
2020-05-18,165.556,166.944,160.776001,162.725998,11698100,12.25031447,1.844025157,0.065913208,0.902485535,0.0316,0.111251572
2020-05-19,163.033997,164.414001,161.216003,161.602005,9636500,5.984068627,0.99754902,0.071303922,0.899366422,0.029322304,0.147710172
2020-05-20,164.100006,165.199997,162.360001,163.112,7309300,10.75131579,1.736842105,0.079719737,0.886369737,0.033917105,0.140580395
2020-05-21,163.199997,166.5,159.199997,165.520004,12254600,6.518181818,1.125757576,0.081666667,0.8861,0.032227273,0.160610455
2020-05-22,164.434006,166.356003,162.399994,163.376007,9987500,9.91994382,1.751404494,0.068578652,0.897889045,0.033535112,0.114449157
2020-05-26,166.899994,166.919998,163.141998,163.774002,8089700,7.895189003,1.414089347,0.071243986,0.897250859,0.031501718,0.129142784
2020-05-27,164.171997,165.542007,157,164.046005,11549500,5.229058562,0.845811712,0.079213491,0.890568569,0.030213491,0.144494144
2020-05-28,162.701996,164.949997,160.337997,161.162003,7255600,10.7542044,1.675291074,0.073562743,0.893012937,0.033450194,0.126284476
2020-05-29,161.75,167,160.841995,167,11812500,5.524940618,1.048693587,0.070372922,0.899168646,0.030456057,0.131187411
2020-06-08,183.800003,190,181.832001,189.983994,14174700,10.1278626,1.795801527,0.076425573,0.897927481,0.025639313,0.155078626
2020-06-09,188.001999,190.888,184.785995,188.134003,11388200,7.130010834,1.754062839,0.067336945,0.90520585,0.027463705,0.13998169
2020-06-10,198.376007,205.496002,196.5,205.009995,18563400,7.577047066,1.528046422,0.083027724,0.890549323,0.026426177,0.165146357
2020-06-11,198.039993,203.792007,194.399994,194.567993,15916500,6.892827004,1.584810127,0.080644726,0.891061603,0.028301266,0.159632068
2020-06-12,196,197.595993,182.520004,187.056,16730200,6.946368715,2.140782123,0.064253631,0.907604469,0.028145251,0.115013966
2020-06-15,183.557999,199.768005,181.699997,198.179993,15697200,8.311656442,1.463803681,0.075570552,0.898796319,0.025628221,0.145677669
2020-06-16,202.369995,202.576004,192.477997,196.425995,14051100,6.845111326,1.064859632,0.071194579,0.898761859,0.030033882,0.135504259
2020-06-17,197.542007,201,196.514008,198.358002,9869400,4.114035088,1.088815789,0.075348684,0.894382675,0.030253289,0.158864803
2020-06-18,200.600006,203.839996,198.893997,200.792007,9751900,6.67961165,1.334951456,0.075700243,0.899065534,0.02523665,0.161682767
2020-06-19,202.556,203.194,198.268005,200.179993,8679700,8.184478372,1.409669211,0.075694656,0.897860051,0.026459288,0.164152163
2020-06-22,199.990005,201.776001,198.003998,198.863998,6362400,4.814479638,0.929864253,0.075162896,0.89420362,0.030632353,0.136573869
2020-06-23,199.776001,202.399994,198.802002,200.356003,6365300,25.58519389,4.821386604,0.073907168,0.894098707,0.031984724,0.126095535
2020-06-24,198.822006,200.175995,190.628006,192.169998,10959600,5.458033573,0.851318945,0.072189448,0.886854916,0.040964029,0.096978657
2020-06-25,190.854004,197.195999,187.429993,197.195999,9254500,23.73311185,2.481727575,0.072493909,0.887451827,0.040059801,0.095001883
2020-06-26,198.955994,199,190.973999,191.947998,8854900,6.493413174,1.138922156,0.072335329,0.891300599,0.036354491,0.120173653
2020-06-29,193.802002,202,189.703995,201.869995,9026400,7.950110865,1.264966741,0.080165188,0.892549889,0.027283814,0.161861863
2020-06-30,201.300003,217.537994,200.746002,215.962006,16918500,33.30974359,2.673846154,0.079645128,0.889259487,0.031095385,0.152886051
2020-07-01,216.600006,227.065994,216.100006,223.925995,13326900,6.418803419,1.147271532,0.093067061,0.877026298,0.029903353,0.19015687
2020-07-02,244.296005,245.600006,237.119995,241.731995,17250100,6.857069672,1.040471311,0.095355533,0.874007684,0.030635758,0.17825082
2020-07-06,255.337997,275.558014,253.207993,274.31601,20569900,6.783473604,0.966335119,0.090776588,0.872879878,0.036342005,0.165261285
2020-07-07,281.002014,285.899994,267.34201,277.971985,21489700,9.403892944,1.214922952,0.081953771,0.888071371,0.02997648,0.161128467
2020-07-08,281,283.451996,262.268005,273.175995,16311300,10.51910531,1.203168686,0.077945014,0.889013979,0.03304753,0.139299254
2020-07-09,279.39801,281.712006,270.256012,278.855988,11717600,4.742461288,0.990220049,0.066616952,0.903775876,0.029603912,0.12514075
2020-07-10,279.200012,309.783997,275.201996,308.929993,23337600,9.085790885,1.764075067,0.081380697,0.888058981,0.030565684,0.160211743
2020-07-13,331.799988,358.997986,294.221985,299.411987,38985400,6.62675715,1.311682016,0.072301987,0.892006302,0.035694619,0.11838919
2020-07-14,311.200012,318,286.200012,303.359985,23418100,2.520361991,0.514792899,0.089969022,0.883625479,0.026405848,0.228603585
2020-07-15,308.600006,310,291.399994,309.201996,16367800,6.55749354,0.981912145,0.084162145,0.878020026,0.037827519,0.140439083
2020-07-16,295.432007,306.34201,293.200012,300.127991,14300800,5.947700631,1.082957619,0.076000902,0.889791704,0.034212804,0.128745086
2020-07-17,302.690002,307.502014,298,300.167999,9330000,8.848452508,1.112059765,0.079743863,0.891147279,0.029110993,0.146072572
2020-07-20,303.802002,330,297.600006,328.600006,17121400,5.205029014,1.082205029,0.071860735,0.894341393,0.033786267,0.124159671
2020-07-21,327.985992,335,311.600006,313.671997,16157300,5.86536676,1.0909935,0.072392758,0.899370474,0.028233983,0.144258682
2020-07-22,319.799988,325.283997,312.399994,318.466003,14161100,5.435935199,0.974963181,0.08633137,0.884987727,0.028672067,0.165815611
2020-07-23,335.790009,337.799988,296.153992,302.614014,24328500,4.490900607,0.817545497,0.086587494,0.880466169,0.032951937,0.161409333
2020-07-24,283.201996,293,273.308014,283.399994,19396600,5.709090909,0.965734266,0.085167133,0.880253147,0.034576224,0.153511189
2020-07-27,287,309.588013,282.600006,307.920013,15988400,5.602131439,1.165186501,0.083340142,0.884452931,0.032207815,0.153688366
2020-07-28,300.799988,312.940002,294.884003,295.298004,79043500,8.155656109,1.299547511,0.077918552,0.890868778,0.031209955,0.141867692
2020-07-29,300.200012,306.962006,297.399994,299.821991,47134500,4.769749518,0.762042389,0.069589595,0.903689788,0.026714836,0.136735645
2020-07-30,297.600006,302.64801,294.200012,297.497986,38105000,4.269187987,0.836484983,0.084367075,0.887510567,0.028111235,0.178972859
2020-07-31,303,303.410004,284.196014,286.152008,61235000,7.107674685,1.021764032,0.07479496,0.90017984,0.0250252,0.160544903
2020-08-03,289.839996,301.962006,288.876007,297,44046500,3.699494949,0.867424242,0.07540404,0.8925,0.032093434,0.142998864
2020-08-04,299.002014,305.481995,292.399994,297.399994,42075000,5.658273381,1.221822542,0.066484412,0.90453717,0.02897482,0.108832974
2020-08-05,298.597992,299.967987,293.661987,297.003998,24890000,7.74691358,1.240740741,0.070485185,0.897830864,0.031685185,0.125375309
2020-08-06,298.165985,303.462006,295.451996,297.915985,29961500,6.531553398,1.127427184,0.072256068,0.897695388,0.030032767,0.132858617
2020-08-07,299.90799,299.950012,283.002014,290.541992,44482000,6.511500548,1.273822563,0.074028478,0.893046002,0.032922234,0.129573494
2020-08-10,289.600006,291.5,277.167999,283.713989,37611500,10.3263965,1.52354874,0.078231106,0.887975904,0.033795181,0.143419934
2020-08-11,279.200012,284,273,274.877991,43129000,5.552268245,0.924063116,0.071714004,0.901857988,0.026425049,0.13817643
2020-08-12,294,317,287,310.951996,109494000,5.55214228,1.038803557,0.070890865,0.898485853,0.030620049,0.132646241
2020-08-13,322.200012,330.235992,313.451996,324.200012,102126500,6.586276488,1.306760848,0.082485368,0.88784561,0.029672048,0.155123613
2020-08-14,332.997986,333.76001,325.328003,330.141998,62888000,5.310907238,0.893985729,0.079191641,0.896051988,0.024756371,0.158374924
2020-08-17,335.399994,369.171997,334.56601,367.127991,101211500,8.832440704,1.661820964,0.077899005,0.893611324,0.028492731,0.1391785
2020-08-18,379.798004,384.779999,369.022003,377.417999,82372500,4.021953066,0.787282362,0.078651779,0.894419379,0.026922029,0.158646329
2020-08-19,373,382.200012,368.242004,375.705994,61026500,5.08781362,1.061827957,0.072678315,0.898663082,0.028647849,0.135410842
2020-08-20,372.135986,404.39801,371.411987,400.365997,103059000,6.578153289,1.115872058,0.085001207,0.882208208,0.032789982,0.146933494
2020-08-21,408.951996,419.097992,405.01001,409.996002,107448000,6.126751592,1.224203822,0.078116561,0.892880892,0.029003185,0.152153121
2020-08-24,425.256012,425.799988,385.503998,402.839996,100318000,7.65,1.464035088,0.070491228,0.894647368,0.03485614,0.114324211
2020-08-25,394.977997,405.589996,393.600006,404.667999,53294500,5.028518859,0.879484821,0.071557498,0.901685373,0.02675345,0.140810212
2020-08-26,412,433.200012,410.726013,430.634003,71197000,5.813135985,1.110083256,0.076906568,0.893046253,0.030055504,0.150950971
2020-08-27,436.09201,459.119995,428.5,447.75,118465000,3.794612795,0.666666667,0.079604377,0.886563131,0.03383165,0.140526515
2020-08-28,459.023987,463.697998,437.303986,442.679993,100406000,4.877894737,1.112982456,0.071157895,0.892705263,0.036129825,0.113267018
2020-08-31,444.609985,500.140015,440.109985,498.320007,118374400,4.171667486,0.886866699,0.079418101,0.888002951,0.032581407,0.144143876
2020-09-01,502.140015,502.48999,470.51001,475.049988,90119400,4.24445741,0.670945158,0.071208868,0.897652275,0.031136523,0.130170712
2020-09-02,478.98999,479.040009,405.119995,447.369995,96176100,11.07913669,1.365107914,0.07171283,0.899356715,0.028929257,0.126588729
2020-09-03,407.230011,431.799988,402,407,87596100,6.034332085,1.0443196,0.087247191,0.879749064,0.033001248,0.134389014
2020-09-04,402.809998,428,372.019989,418.320007,110321900,6.582568807,0.878440367,0.071848624,0.894186544,0.033974771,0.112822859
2020-09-08,356,368.73999,329.880005,330.209991,115465700,5.154894046,0.928859738,0.068981837,0.889529768,0.041486882,0.076095106
2020-09-09,356.600006,369,341.51001,366.279999,79465800,6.823676012,1.009345794,0.069834268,0.896447975,0.033715265,0.11347676
2020-09-10,386.209991,398.98999,360.559998,371.339996,84930600,5.568318318,1.009009009,0.077916667,0.884971471,0.037117117,0.13207515
2020-09-11,381.940002,382.5,360.5,372.720001,60717500,6.739336493,0.941548183,0.067466035,0.899734597,0.032801738,0.10777188
2020-09-14,380.950012,420,373.299988,419.619995,83020600,6.52372093,0.864186047,0.080290233,0.89072,0.028990698,0.14776307
2020-09-15,436.559998,461.940002,430.700012,449.76001,97298200,5.654634146,0.861463415,0.08110439,0.886446829,0.032442927,0.153377854
2020-09-16,439.869995,457.790009,435.309998,441.76001,72279300,4.147880041,0.977249224,0.080364012,0.890889349,0.028740434,0.171827301
2020-09-17,415.600006,437.790009,408,423.429993,76779200,58.53107861,4.003656307,0.075670018,0.886931444,0.037399452,0.118370201
2020-09-18,447.940002,451,428.799988,442.149994,86406800,5.386899563,0.816593886,0.075753712,0.889308297,0.034943231,0.121053537
2020-09-21,453.130005,455.679993,407.070007,449.390015,109476800,8.505655356,1.283433134,0.08208982,0.889632069,0.028291417,0.161286959
2020-09-22,429.600006,437.76001,417.600006,424.230011,79580800,5.845023565,0.837260882,0.078824508,0.889409759,0.031765733,0.136829554
2020-09-23,405.160004,412.149994,375.880005,380.359985,95074200,5.590120553,1.07056748,0.064853278,0.899799177,0.035344605,0.091420171
2020-09-24,363.799988,399.5,351.299988,387.790009,96561100,4.937856328,1.051881414,0.069073546,0.896815279,0.034115735,0.106853307
2020-09-25,393.470001,408.730011,391.299988,407.339996,67208500,7.646024465,0.891437309,0.069647554,0.898877676,0.031480122,0.127079587
2020-09-28,424.619995,428.079987,415.549988,421.200012,49719600,9.783693844,1.197171381,0.07905574,0.892396839,0.028551581,0.148297837
2020-09-29,416,428.5,411.600006,419.070007,50219300,6.195616883,1.047077922,0.072402597,0.894589286,0.033010552,0.119289205
2020-09-30,421.320007,433.929993,420.470001,429.01001,48145600,6.683206107,1.006679389,0.070645992,0.899515267,0.029841603,0.132664695
2020-10-01,440.76001,448.880005,434.420013,448.160004,50741500,5.143961353,1.025120773,0.08353913,0.883209662,0.033247343,0.157790821
2020-10-02,421.390015,439.130005,415,415.089996,71430000,9.16367552,1.381909548,0.076404164,0.896114142,0.027476669,0.133410266
2020-10-05,423.350006,433.640015,419.329987,425.679993,44722800,4.780442804,0.892066421,0.0709631,0.903147601,0.025880074,0.140646218
2020-10-06,423.790009,428.779999,406.049988,413.980011,49146300,7.419567262,1.174976482,0.071080903,0.899430856,0.029491063,0.130377799
2020-10-07,419.869995,429.899994,413.850006,425.299988,43127700,5.684895833,1.011284722,0.065295139,0.895072049,0.039627604,0.082288715
2020-10-08,438.440002,439,425.299988,425.920013,40421100,7.497148289,1.259505703,0.065456274,0.90825,0.026290875,0.126578802
2020-10-09,430.130005,434.589996,426.459991,434,28925700,5.497365648,1.014752371,0.076920969,0.893919916,0.029157007,0.155017176
2020-10-12,442,448.73999,438.579987,442.299988,38791100,14.40427807,1.639572193,0.067760428,0.910838503,0.021406417,0.140846417
2020-10-13,443.350006,448.890015,436.600006,446.649994,34463700,6.095688749,1.257623554,0.063498423,0.902338591,0.034155626,0.10493081
2020-10-14,449.779999,465.899994,447.350006,461.299988,48045400,8.224532225,2.464656965,0.071112266,0.89233368,0.036545738,0.108077859
2020-10-15,450.309998,456.570007,442.5,448.880005,35672400,9.828820116,1.227272727,0.070937137,0.891706963,0.03734236,0.100765474
2020-10-16,454.440002,455.950012,438.850006,439.670013,32775900,7.378082192,1.225570776,0.076539726,0.889936073,0.033536986,0.141115251
2020-10-19,446.23999,447,428.869995,430.829987,36287800,8.48973607,1.608993157,0.070892473,0.899698925,0.029408602,0.134210753
2020-10-20,431.75,431.75,419.049988,421.940002,31656300,7.544684854,1.147695202,0.064818438,0.906099718,0.029084666,0.110076294
